PlayerID,Age,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,GameDifficulty_enc,EngagementLevel_enc,Gender_Female,Gender_Male,Location_Asia,Location_Europe,Location_Other,Location_USA,GameGenre_Action,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,AgeGroup,TotalWeeklyPlayMinutes,AchievementRate
15902,25,13.56577105,0,Easy,16,41,92,22,Medium,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,656,0.239130435
15903,26,12.5108969,0,Easy,8,43,71,0,Medium,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21-30,344,0
15904,24,13.77914011,1,Hard,18,72,53,34,Medium,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,21-30,1296,0.641509434
15905,39,19.95891849,1,Hard,3,120,17,35,Medium,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,31-40,360,2.058823529
15906,39,3.724559698,0,Hard,5,104,97,4,Medium,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,31-40,520,0.041237113
15907,25,9.067282092,0,Easy,19,76,67,18,High,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,21-30,1444,0.268656716
15908,40,13.21392482,1,Easy,10,42,84,25,Medium,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,31-40,420,0.297619048
15909,28,1.511843098,1,Easy,1,100,32,7,Low,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,100,0.21875
15910,15,8.408517325,0,Hard,1,18,28,24,Low,2,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15-20,18,0.857142857
15911,18,9.15576159,1,Hard,11,134,59,29,High,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,15-20,1474,0.491525424
15912,44,3.530986529,0,Easy,19,144,95,47,High,0,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41-49,2736,0.494736842
15913,26,22.79569525,0,Hard,3,22,78,42,Low,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,21-30,66,0.538461538
15914,49,7.884599047,1,Easy,12,30,61,39,Medium,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,360,0.639344262
15915,27,15.28892592,0,Easy,3,153,5,19,Medium,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21-30,459,3.8
15916,45,21.8705368,0,Medium,17,25,31,43,Low,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41-49,425,1.387096774
15917,37,11.42300672,0,Easy,18,179,33,32,High,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,31-40,3222,0.96969697
15918,18,2.199891008,0,Easy,5,46,2,31,Low,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15-20,230,15.5
15919,30,11.19422949,1,Hard,5,15,4,5,Low,2,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21-30,75,1.25
15920,21,6.08760342,1,Medium,0,116,13,30,Low,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,0,2.307692308
15921,36,16.93822842,0,Medium,14,21,8,16,High,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31-40,294,2
15922,43,9.175067892,0,Hard,11,153,5,42,Medium,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,1683,8.4
15923,25,20.36185416,1,Medium,3,114,91,48,Medium,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,342,0.527472527
15924,47,16.33814037,0,Hard,2,138,93,32,Medium,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,41-49,276,0.344086022
15925,43,21.84560246,1,Easy,15,140,79,6,High,0,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41-49,2100,0.075949367
15926,26,9.303355836,0,Easy,5,109,44,18,Medium,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,21-30,545,0.409090909
15927,21,18.8853547,0,Easy,17,66,6,26,Medium,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,1122,4.333333333
15928,40,19.58974781,0,Medium,18,17,16,33,Low,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,31-40,306,2.0625
15929,23,1.397279851,0,Easy,6,45,53,7,Low,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,270,0.132075472
15930,48,4.517465435,0,Medium,9,164,3,32,High,1,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41-49,1476,10.66666667
15931,27,17.71922241,0,Medium,9,61,65,38,Medium,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21-30,549,0.584615385
15932,39,14.27601855,0,Medium,10,31,1,17,Low,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,31-40,310,17
15933,38,3.731171955,1,Medium,18,37,4,28,Medium,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,31-40,666,7
15934,31,17.87089106,1,Easy,7,71,83,11,Medium,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,31-40,497,0.13253012
15935,16,19.3741343,0,Hard,4,110,87,7,Medium,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15-20,440,0.08045977
15936,27,12.45268797,0,Hard,17,88,28,29,High,2,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,1496,1.035714286
15937,45,23.33987799,0,Medium,7,20,27,25,Low,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,41-49,140,0.925925926
15938,43,7.81933625,0,Easy,6,66,99,31,Medium,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41-49,396,0.313131313
15939,42,18.29311508,0,Easy,13,163,81,28,High,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,41-49,2119,0.345679012
15940,41,23.3059061,0,Hard,5,36,27,17,Low,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,41-49,180,0.62962963
15941,29,1.928302693,1,Medium,4,123,39,36,Medium,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21-30,492,0.923076923
15942,45,16.22694589,1,Hard,3,120,89,42,Medium,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,360,0.471910112
15943,29,4.422948376,0,Easy,4,123,94,22,Medium,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,21-30,492,0.234042553
15944,47,4.306493025,1,Easy,14,165,78,18,High,0,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,2310,0.230769231
15945,34,7.187365848,0,Easy,6,154,4,26,Medium,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,31-40,924,6.5
15946,26,19.11818664,0,Easy,15,169,55,24,High,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21-30,2535,0.436363636
15947,23,16.56133821,0,Medium,13,101,2,20,Medium,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,1313,10
15948,37,18.9244994,0,Medium,4,46,82,28,Low,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31-40,184,0.341463415
15949,22,0.190115198,0,Easy,3,44,26,37,Low,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,132,1.423076923
15950,46,6.131508479,0,Easy,13,105,84,2,Medium,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41-49,1365,0.023809524
15951,28,12.5393867,0,Easy,4,167,75,37,Medium,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,668,0.493333333
15952,41,13.21053765,0,Medium,6,175,57,49,Medium,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,1050,0.859649123
15953,39,14.551229,1,Medium,3,45,59,15,High,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,31-40,135,0.254237288
15954,27,10.97121213,0,Easy,4,114,92,27,Medium,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21-30,456,0.293478261
15955,35,10.62935895,1,Medium,3,37,92,18,Low,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31-40,111,0.195652174
15956,45,22.21175161,1,Hard,18,163,93,2,Medium,2,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41-49,2934,0.021505376
15957,19,16.24711251,0,Hard,15,120,77,47,High,2,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15-20,1800,0.61038961
15958,27,14.04664501,0,Easy,9,97,55,15,Medium,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,873,0.272727273
15959,42,1.591086928,0,Easy,17,143,78,43,High,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,2431,0.551282051
15960,39,18.32941382,1,Easy,4,47,89,10,Low,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31-40,188,0.112359551
15961,49,18.8993142,0,Easy,11,42,94,1,Medium,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41-49,462,0.010638298
15962,21,23.93671959,0,Easy,13,128,49,5,High,0,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,1664,0.102040816
15963,46,5.146584177,1,Easy,4,100,61,21,Medium,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,400,0.344262295
15964,17,14.93568589,0,Hard,1,113,51,21,Low,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,15-20,113,0.411764706
15965,36,10.58892266,0,Medium,15,49,66,24,Medium,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,31-40,735,0.363636364
15966,22,14.4870538,1,Medium,16,114,42,23,High,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21-30,1824,0.547619048
15967,31,16.46502376,0,Easy,19,78,31,27,High,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,31-40,1482,0.870967742
15968,41,17.38592417,0,Easy,2,136,4,17,Low,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41-49,272,4.25
15969,47,7.705319673,0,Easy,18,119,1,48,High,0,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41-49,2142,48
15970,31,17.34880331,0,Easy,3,149,86,19,Medium,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,31-40,447,0.220930233
15971,26,5.223738075,0,Medium,12,67,24,0,Medium,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21-30,804,0
15972,41,0.063584243,0,Medium,7,24,72,33,Low,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,41-49,168,0.458333333
15973,22,22.13889454,1,Hard,6,18,66,28,Low,2,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,108,0.424242424
15974,37,20.96017924,0,Hard,11,133,64,37,High,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,31-40,1463,0.578125
15975,43,15.92995807,0,Hard,19,87,69,0,High,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41-49,1653,0
15976,34,19.00540109,0,Easy,7,95,20,29,Medium,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,31-40,665,1.45
15977,30,9.812176193,1,Easy,1,85,84,32,Low,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,21-30,85,0.380952381
15978,31,2.694928072,0,Easy,3,33,69,20,Low,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,31-40,99,0.289855072
15979,30,16.10111916,0,Hard,5,40,57,10,Low,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,21-30,200,0.175438596
15980,33,17.14465241,0,Medium,10,37,40,42,High,1,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31-40,370,1.05
15981,22,20.75185808,0,Medium,1,129,82,24,Low,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,21-30,129,0.292682927
15982,43,7.00819658,0,Easy,10,157,42,6,High,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,1570,0.142857143
15983,40,19.62502444,0,Medium,5,160,27,24,Medium,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,31-40,800,0.888888889
15984,45,19.4822709,0,Easy,7,122,15,40,Medium,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,854,2.666666667
15985,26,3.045745351,0,Medium,4,114,34,11,Medium,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21-30,456,0.323529412
15986,31,4.558436563,0,Medium,14,113,29,4,High,1,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31-40,1582,0.137931034
15987,29,5.79236444,0,Easy,11,178,88,15,High,0,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21-30,1958,0.170454545
15988,23,12.05758885,0,Medium,9,94,33,39,Medium,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21-30,846,1.181818182
15989,26,4.022795016,0,Easy,17,44,7,5,Medium,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21-30,748,0.714285714
15990,46,5.029582412,0,Easy,10,28,56,10,Low,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41-49,280,0.178571429
15991,39,5.245220166,0,Hard,17,150,71,40,High,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,31-40,2550,0.563380282
15992,32,3.663571786,0,Easy,7,15,72,30,Low,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31-40,105,0.416666667
15993,29,1.562943489,0,Hard,9,141,53,18,Medium,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,21-30,1269,0.339622642
15994,46,5.855813373,0,Easy,6,95,80,17,Medium,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41-49,570,0.2125
15995,20,9.432839526,0,Easy,6,38,43,17,Low,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15-20,228,0.395348837
15996,49,15.23980966,1,Hard,16,12,39,33,Low,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41-49,192,0.846153846
15997,48,1.466554189,0,Easy,18,146,27,42,Low,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,41-49,2628,1.555555556
15998,19,6.194148996,0,Easy,6,87,26,33,Medium,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15-20,522,1.269230769
15999,32,9.417781063,0,Hard,16,110,13,24,High,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,31-40,1760,1.846153846
16000,30,9.230601412,1,Easy,16,115,15,40,High,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21-30,1840,2.666666667
16001,22,21.0655145,0,Easy,15,81,30,35,Medium,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21-30,1215,1.166666667
16002,39,3.127804921,0,Easy,0,133,29,23,Low,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,31-40,0,0.793103448
16003,46,3.197499374,1,Easy,16,155,98,5,High,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,2480,0.051020408
16004,40,2.418115288,0,Easy,17,143,53,37,High,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,31-40,2431,0.698113208
16005,36,10.43211937,0,Easy,19,177,98,48,High,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31-40,3363,0.489795918
16006,45,0.645999727,0,Medium,0,107,34,5,Low,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,41-49,0,0.147058824
16007,24,1.110959529,0,Easy,0,59,7,20,Low,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,0,2.857142857
16008,26,23.77132544,1,Easy,9,177,52,44,High,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,21-30,1593,0.846153846
16009,42,7.4639532,1,Easy,11,167,3,38,High,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,1837,12.66666667
16010,20,13.30748403,1,Medium,7,31,57,48,Medium,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,15-20,217,0.842105263
16011,34,2.276524031,0,Easy,14,55,28,6,Medium,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31-40,770,0.214285714
16012,19,10.78766193,0,Hard,1,108,26,38,Low,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,15-20,108,1.461538462
16013,37,10.69374787,1,Easy,0,109,29,13,Low,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31-40,0,0.448275862
16014,23,18.56574966,0,Medium,17,73,85,22,Medium,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,21-30,1241,0.258823529
16015,43,21.00244422,0,Hard,2,129,30,38,Medium,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41-49,258,1.266666667
16016,30,8.437821463,1,Hard,0,84,21,22,Low,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,0,1.047619048
16017,36,3.279229243,0,Easy,8,52,49,28,Medium,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31-40,416,0.571428571
16018,22,5.609485354,0,Medium,9,78,46,38,Medium,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,21-30,702,0.826086957
16019,34,8.993818242,0,Easy,3,26,65,33,Low,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,31-40,78,0.507692308
16020,28,3.227750071,0,Easy,3,67,35,39,Low,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,21-30,201,1.114285714
16021,48,3.387624777,0,Easy,10,165,12,31,High,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41-49,1650,2.583333333
16022,25,3.159204815,1,Easy,11,111,85,40,Medium,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,21-30,1221,0.470588235
16023,47,4.72261776,0,Easy,8,65,50,38,Medium,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41-49,520,0.76
16024,45,7.360320959,0,Hard,5,105,81,25,Medium,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,525,0.308641975
16025,48,15.9941394,0,Easy,3,91,11,21,Low,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,273,1.909090909
16026,21,11.36352098,1,Easy,2,88,47,26,Low,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21-30,176,0.553191489
16027,37,13.45145353,0,Hard,4,96,55,1,Medium,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31-40,384,0.018181818
16028,21,13.1232195,0,Easy,13,175,49,45,High,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,21-30,2275,0.918367347
16029,39,23.21377013,0,Easy,18,115,91,40,High,0,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31-40,2070,0.43956044
16030,17,12.60602218,0,Medium,14,11,68,43,Low,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,15-20,154,0.632352941
16031,34,13.96613771,0,Easy,18,33,50,43,Medium,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,31-40,594,0.86
16032,48,18.4072931,0,Medium,12,95,74,32,Medium,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41-49,1140,0.432432432
16033,44,15.40933395,0,Medium,6,58,57,14,Medium,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,41-49,348,0.245614035
16034,31,2.787761612,0,Easy,17,178,87,19,High,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,31-40,3026,0.218390805
16035,24,1.687754739,0,Hard,19,22,97,13,Medium,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,21-30,418,0.134020619
16036,49,1.296384001,0,Easy,4,58,95,31,Medium,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41-49,232,0.326315789
16037,34,8.835192286,0,Hard,11,94,64,48,Medium,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,31-40,1034,0.75
16038,32,5.717936742,0,Hard,4,56,54,29,Low,2,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,31-40,224,0.537037037
16039,41,20.68462538,1,Easy,4,122,65,46,Medium,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41-49,488,0.707692308
